province-name,district-name,subdistrict-name,total,household
กรุงเทพมหานคร,บางกะปิ,หัวหมาก,67026,63240
กรุงเทพมหานคร,ปทุมวัน,รองเมือง,15568,7143
กรุงเทพมหานคร,ปทุมวัน,วังใหม่,5318,5354
กรุงเทพมหานคร,ปทุมวัน,ปทุมวัน,2829,958
กรุงเทพมหานคร,ปทุมวัน,ลุมพินี,17129,18714
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,ป้อมปราบ,12864,6438
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,5914,2738
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,คลองมหานาค,8259,5630
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,บ้านบาตร,5896,2582
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดโสมนัส,6377,2220
กรุงเทพมหานคร,พระโขนง,บางจาก,65106,45100
กรุงเทพมหานคร,พระโขนง,พระโขนงใต้,21184,17427
กรุงเทพมหานคร,มีนบุรี,มีนบุรี,95967,49030
กรุงเทพมหานคร,มีนบุรี,แสนแสบ,45063,14764
กรุงเทพมหานคร,ลาดกระบัง,ลาดกระบัง,30191,20784
กรุงเทพมหานคร,ลาดกระบัง,คลองสองต้นนุ่น,66839,34733
กรุงเทพมหานคร,ลาดกระบัง,คลองสามประเวศ,15896,11418
กรุงเทพมหานคร,ลาดกระบัง,ลำปลาทิว,25590,13906
กรุงเทพมหานคร,ลาดกระบัง,ทับยาว,31530,18703
กรุงเทพมหานคร,ลาดกระบัง,ขุมทอง,8304,3167
กรุงเทพมหานคร,ยานนาวา,ช่องนนทรี,46665,33932
กรุงเทพมหานคร,ยานนาวา,บางโพงพาง,27449,19792
กรุงเทพมหานคร,สัมพันธวงศ์,จักรวรรดิ,6043,5024
กรุงเทพมหานคร,สัมพันธวงศ์,สัมพันธวงศ์,7618,4431
กรุงเทพมหานคร,สัมพันธวงศ์,ตลาดน้อย,6507,3724
กรุงเทพมหานคร,พญาไท,สามเสนใน,30164,21499
กรุงเทพมหานคร,พญาไท,พญาไท,35111,24234
กรุงเทพมหานคร,ธนบุรี,วัดกัลยาณ์,7907,2726
กรุงเทพมหานคร,ธนบุรี,หิรัญรูจี,11121,3966
กรุงเทพมหานคร,ธนบุรี,บางยี่เรือ,18898,7936
กรุงเทพมหานคร,ธนบุรี,บุคคโล,16392,12983
กรุงเทพมหานคร,ธนบุรี,ตลาดพลู,14703,12923
กรุงเทพมหานคร,ธนบุรี,ดาวคะนอง,16782,12409
กรุงเทพมหานคร,ธนบุรี,สำเหร่,13788,8472
กรุงเทพมหานคร,บางกอกใหญ่,วัดอรุณ,11320,4418
กรุงเทพมหานคร,บางกอกใหญ่,วัดท่าพระ,50259,28556
กรุงเทพมหานคร,ห้วยขวาง,ห้วยขวาง,27109,35890
กรุงเทพมหานคร,ห้วยขวาง,บางกะปิ,19403,28331
กรุงเทพมหานคร,ห้วยขวาง,สามเสนนอก,36981,25111
กรุงเทพมหานคร,คลองสาน,สมเด็จเจ้าพระยา,11741,5427
กรุงเทพมหานคร,คลองสาน,คลองสาน,13672,6509
กรุงเทพมหานคร,คลองสาน,บางลำภูล่าง,22743,15019
กรุงเทพมหานคร,คลองสาน,คลองต้นไทร,18191,15163
กรุงเทพมหานคร,ตลิ่งชัน,คลองชักพระ,9686,4614
กรุงเทพมหานคร,ตลิ่งชัน,ตลิ่งชัน,23703,11514
กรุงเทพมหานคร,ตลิ่งชัน,ฉิมพลี,23397,9762
กรุงเทพมหานคร,ตลิ่งชัน,บางพรม,13177,4976
กรุงเทพมหานคร,ตลิ่งชัน,บางระมาด,19818,8427
กรุงเทพมหานคร,ตลิ่งชัน,บางเชือกหนัง,12021,4598
กรุงเทพมหานคร,บางกอกน้อย,ศิริราช,12729,4343
กรุงเทพมหานคร,บางกอกน้อย,บ้านช่างหล่อ,27380,13119
กรุงเทพมหานคร,บางกอกน้อย,บางขุนนนท์,10498,4689
กรุงเทพมหานคร,บางกอกน้อย,บางขุนศรี,30356,16542
กรุงเทพมหานคร,บางกอกน้อย,อรุณอมรินทร์,18766,13595
กรุงเทพมหานคร,บางขุนเทียน,ท่าข้าม,61880,31362
กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,122925,61950
กรุงเทพมหานคร,ภาษีเจริญ,บางหว้า,37667,27276
กรุงเทพมหานคร,ภาษีเจริญ,บางด้วน,27283,10813
กรุงเทพมหานคร,ภาษีเจริญ,บางจาก,8032,3690
กรุงเทพมหานคร,ภาษีเจริญ,บางแวก,18254,9554
กรุงเทพมหานคร,ภาษีเจริญ,คลองขวาง,10589,3734
กรุงเทพมหานคร,ภาษีเจริญ,ปากคลองภาษีเจริญ,14400,9655
กรุงเทพมหานคร,ภาษีเจริญ,คูหาสวรรค์,5845,1929
กรุงเทพมหานคร,หนองแขม,หนองแขม,80258,31494
กรุงเทพมหานคร,หนองแขม,หนองค้างพลู,74985,32898
กรุงเทพมหานคร,ราษฎร์บูรณะ,ราษฎร์บูรณะ,29657,13877
กรุงเทพมหานคร,ราษฎร์บูรณะ,บางปะกอก,46933,24386
กรุงเทพมหานคร,บางพลัด,บางพลัด,21581,11333
กรุงเทพมหานคร,บางพลัด,บางอ้อ,23653,15416
กรุงเทพมหานคร,บางพลัด,บางบำหรุ,17466,14227
กรุงเทพมหานคร,บางพลัด,บางยี่ขัน,24775,18516
กรุงเทพมหานคร,ดินแดง,ดินแดง,69075,39252
กรุงเทพมหานคร,ดินแดง,รัชดาภิเษก,41977,24888
กรุงเทพมหานคร,บึงกุ่ม,คลองกุ่ม,67484,35400
กรุงเทพมหานคร,บึงกุ่ม,นวมินทร์,26504,13428
กรุงเทพมหานคร,บึงกุ่ม,นวลจันทร์,44062,27838
กรุงเทพมหานคร,สาทร,ทุ่งวัดดอน,35294,17817
กรุงเทพมหานคร,สาทร,ยานนาวา,18499,10872
กรุงเทพมหานคร,สาทร,ทุ่งมหาเมฆ,18855,15165
กรุงเทพมหานคร,บางซื่อ,บางซื่อ,77698,52775
กรุงเทพมหานคร,บางซื่อ,วงศ์สว่าง,41733,24870
กรุงเทพมหานคร,จตุจักร,ลาดยาว,39689,29576
กรุงเทพมหานคร,จตุจักร,เสนานิคม,20393,19294
กรุงเทพมหานคร,จตุจักร,จันทรเกษม,37875,28074
กรุงเทพมหานคร,จตุจักร,จอมพล,34285,42284
กรุงเทพมหานคร,จตุจักร,จตุจักร,21550,14735
กรุงเทพมหานคร,บางคอแหลม,บางคอแหลม,21761,10429
กรุงเทพมหานคร,บางคอแหลม,วัดพระยาไกร,22924,10985
กรุงเทพมหานคร,บางคอแหลม,บางโคล่,34410,19392
กรุงเทพมหานคร,ประเวศ,ประเวศ,87842,37782
กรุงเทพมหานคร,ประเวศ,หนองบอน,40395,24537
กรุงเทพมหานคร,ประเวศ,ดอกไม้,54747,32869
กรุงเทพมหานคร,คลองเตย,คลองเตย,58712,34302
กรุงเทพมหานคร,คลองเตย,คลองตัน,10584,16080
กรุงเทพมหานคร,คลองเตย,พระโขนง,21150,29028
กรุงเทพมหานคร,สวนหลวง,สวนหลวง,48494,34359
กรุงเทพมหานคร,สวนหลวง,อ่อนนุช,43509,29005
กรุงเทพมหานคร,สวนหลวง,พัฒนาการ,30673,19570
กรุงเทพมหานคร,จอมทอง,บางขุนเทียน,34591,15494
กรุงเทพมหานคร,จอมทอง,บางค้อ,33756,19185
กรุงเทพมหานคร,จอมทอง,บางมด,43163,23940
กรุงเทพมหานคร,จอมทอง,จอมทอง,31820,15756
กรุงเทพมหานคร,ดอนเมือง,สีกัน,63707,29783
กรุงเทพมหานคร,ดอนเมือง,ดอนเมือง,80531,39644
กรุงเทพมหานคร,ดอนเมือง,สนามบิน,22051,10389
กรุงเทพมหานคร,ราชเทวี,ทุ่งพญาไท,26863,10703
กรุงเทพมหานคร,ราชเทวี,ถนนพญาไท,9662,14067
กรุงเทพมหานคร,ราชเทวี,ถนนเพชรบุรี,13953,12797
กรุงเทพมหานคร,ราชเทวี,มักกะสัน,15801,19676
กรุงเทพมหานคร,ลาดพร้าว,ลาดพร้าว,88071,46341
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,26204,11961
กรุงเทพมหานคร,วัฒนา,คลองเตยเหนือ,9398,18050
กรุงเทพมหานคร,วัฒนา,คลองตันเหนือ,49255,43982
กรุงเทพมหานคร,วัฒนา,พระโขนงเหนือ,22177,22690
กรุงเทพมหานคร,บางแค,บางแค,38793,26635
กรุงเทพมหานคร,บางแค,บางแคเหนือ,58967,28896
กรุงเทพมหานคร,บางแค,บางไผ่,39547,15035
กรุงเทพมหานคร,บางแค,หลักสอง,54946,25949
กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,73341,41432
กรุงเทพมหานคร,หลักสี่,ตลาดบางเขน,27019,18052
กรุงเทพมหานคร,สายไหม,สายไหม,80663,36502
กรุงเทพมหานคร,สายไหม,ออเงิน,42925,25361
กรุงเทพมหานคร,สายไหม,คลองถนน,85340,47148
กรุงเทพมหานคร,คันนายาว,คันนายาว,47217,18733
กรุงเทพมหานคร,คันนายาว,รามอินทรา,48306,27989
กรุงเทพมหานคร,สะพานสูง,สะพานสูง,27538,11471
กรุงเทพมหานคร,สะพานสูง,ราษฎร์พัฒนา,42392,18573
กรุงเทพมหานคร,สะพานสูง,ทับช้าง,26281,12441
กรุงเทพมหานคร,วังทองหลาง,วังทองหลาง,23729,14540
กรุงเทพมหานคร,วังทองหลาง,สะพานสอง,11110,7461
กรุงเทพมหานคร,วังทองหลาง,คลองเจ้าคุณสิงห์,27121,14077
กรุงเทพมหานคร,วังทองหลาง,พลับพลา,42518,28031
กรุงเทพมหานคร,คลองสามวา,สามวาตะวันตก,61529,27096
กรุงเทพมหานคร,คลองสามวา,สามวาตะวันออก,26801,9754
กรุงเทพมหานคร,คลองสามวา,บางชัน,90140,42681
กรุงเทพมหานคร,คลองสามวา,ทรายกองดิน,13307,5244
กรุงเทพมหานคร,คลองสามวา,ทรายกองดินใต้,17343,5329
กรุงเทพมหานคร,บางนา,บางนาเหนือ,39461,33731
กรุงเทพมหานคร,บางนา,บางนาใต้,46694,39321
กรุงเทพมหานคร,ทวีวัฒนา,ทวีวัฒนา,23477,9492
กรุงเทพมหานคร,ทวีวัฒนา,ศาลาธรรมสพน์,55751,25990
กรุงเทพมหานคร,ทุ่งครุ,บางมด,54979,28087
กรุงเทพมหานคร,ทุ่งครุ,ทุ่งครุ,68782,27872
กรุงเทพมหานคร,บางบอน,บางบอนเหนือ,22457,10394
กรุงเทพมหานคร,บางบอน,บางบอนใต้,24327,9461
กรุงเทพมหานคร,บางบอน,คลองบางพราน,31041,17649
กรุงเทพมหานคร,บางบอน,คลองบางบอน,23421,13840
